sample_id,split,segment_id,start_time,end_time,input_rel_paths_json,target_rel_paths_json,input_times_json,target_times_json,center_code,product_code,lat_min,lat_max,lon_min,lon_max
S004323,train,13,2026-02-11 06:06:00,2026-02-11 06:48:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211060600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211061200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211061800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211062400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211063000_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211063600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211064200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211064800_12.2_54.2_73.0_135.0.png""]","[""2026-02-11 06:06:00"", ""2026-02-11 06:12:00"", ""2026-02-11 06:18:00"", ""2026-02-11 06:24:00"", ""2026-02-11 06:30:00""]","[""2026-02-11 06:36:00"", ""2026-02-11 06:42:00"", ""2026-02-11 06:48:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004324,train,13,2026-02-11 06:12:00,2026-02-11 06:54:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211061200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211061800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211062400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211063000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211063600_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211064200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211064800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211065400_12.2_54.2_73.0_135.0.png""]","[""2026-02-11 06:12:00"", ""2026-02-11 06:18:00"", ""2026-02-11 06:24:00"", ""2026-02-11 06:30:00"", ""2026-02-11 06:36:00""]","[""2026-02-11 06:42:00"", ""2026-02-11 06:48:00"", ""2026-02-11 06:54:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004325,train,13,2026-02-11 06:18:00,2026-02-11 07:00:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211061800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211062400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211063000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211063600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211064200_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211064800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211065400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211070000_12.2_54.2_73.0_135.0.png""]","[""2026-02-11 06:18:00"", ""2026-02-11 06:24:00"", ""2026-02-11 06:30:00"", ""2026-02-11 06:36:00"", ""2026-02-11 06:42:00""]","[""2026-02-11 06:48:00"", ""2026-02-11 06:54:00"", ""2026-02-11 07:00:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004326,train,13,2026-02-11 06:24:00,2026-02-11 07:06:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211062400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211063000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211063600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211064200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211064800_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211065400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211070000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211070600_12.2_54.2_73.0_135.0.png""]","[""2026-02-11 06:24:00"", ""2026-02-11 06:30:00"", ""2026-02-11 06:36:00"", ""2026-02-11 06:42:00"", ""2026-02-11 06:48:00""]","[""2026-02-11 06:54:00"", ""2026-02-11 07:00:00"", ""2026-02-11 07:06:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004327,train,13,2026-02-11 06:30:00,2026-02-11 07:12:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211063000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211063600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211064200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211064800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211065400_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211070000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211070600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211071200_12.2_54.2_73.0_135.0.png""]","[""2026-02-11 06:30:00"", ""2026-02-11 06:36:00"", ""2026-02-11 06:42:00"", ""2026-02-11 06:48:00"", ""2026-02-11 06:54:00""]","[""2026-02-11 07:00:00"", ""2026-02-11 07:06:00"", ""2026-02-11 07:12:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004328,train,13,2026-02-11 06:36:00,2026-02-11 07:18:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211063600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211064200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211064800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211065400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211070000_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211070600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211071200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211071800_12.2_54.2_73.0_135.0.png""]","[""2026-02-11 06:36:00"", ""2026-02-11 06:42:00"", ""2026-02-11 06:48:00"", ""2026-02-11 06:54:00"", ""2026-02-11 07:00:00""]","[""2026-02-11 07:06:00"", ""2026-02-11 07:12:00"", ""2026-02-11 07:18:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004329,train,13,2026-02-11 06:42:00,2026-02-11 07:24:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211064200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211064800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211065400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211070000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211070600_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211071200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211071800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211072400_12.2_54.2_73.0_135.0.png""]","[""2026-02-11 06:42:00"", ""2026-02-11 06:48:00"", ""2026-02-11 06:54:00"", ""2026-02-11 07:00:00"", ""2026-02-11 07:06:00""]","[""2026-02-11 07:12:00"", ""2026-02-11 07:18:00"", ""2026-02-11 07:24:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004330,train,13,2026-02-11 06:48:00,2026-02-11 07:30:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211064800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211065400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211070000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211070600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211071200_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211071800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211072400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211073000_12.2_54.2_73.0_135.0.png""]","[""2026-02-11 06:48:00"", ""2026-02-11 06:54:00"", ""2026-02-11 07:00:00"", ""2026-02-11 07:06:00"", ""2026-02-11 07:12:00""]","[""2026-02-11 07:18:00"", ""2026-02-11 07:24:00"", ""2026-02-11 07:30:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004331,train,13,2026-02-11 06:54:00,2026-02-11 07:36:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211065400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211070000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211070600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211071200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211071800_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211072400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211073000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211073600_12.2_54.2_73.0_135.0.png""]","[""2026-02-11 06:54:00"", ""2026-02-11 07:00:00"", ""2026-02-11 07:06:00"", ""2026-02-11 07:12:00"", ""2026-02-11 07:18:00""]","[""2026-02-11 07:24:00"", ""2026-02-11 07:30:00"", ""2026-02-11 07:36:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004332,train,13,2026-02-11 07:00:00,2026-02-11 07:42:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211070000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211070600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211071200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211071800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211072400_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211073000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211073600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211074200_12.2_54.2_73.0_135.0.png""]","[""2026-02-11 07:00:00"", ""2026-02-11 07:06:00"", ""2026-02-11 07:12:00"", ""2026-02-11 07:18:00"", ""2026-02-11 07:24:00""]","[""2026-02-11 07:30:00"", ""2026-02-11 07:36:00"", ""2026-02-11 07:42:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004333,train,13,2026-02-11 07:06:00,2026-02-11 07:48:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211070600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211071200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211071800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211072400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211073000_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211073600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211074200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211074800_12.2_54.2_73.0_135.0.png""]","[""2026-02-11 07:06:00"", ""2026-02-11 07:12:00"", ""2026-02-11 07:18:00"", ""2026-02-11 07:24:00"", ""2026-02-11 07:30:00""]","[""2026-02-11 07:36:00"", ""2026-02-11 07:42:00"", ""2026-02-11 07:48:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004334,train,13,2026-02-11 07:12:00,2026-02-11 07:54:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211071200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211071800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211072400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211073000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211073600_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211074200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211074800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211075400_12.2_54.2_73.0_135.0.png""]","[""2026-02-11 07:12:00"", ""2026-02-11 07:18:00"", ""2026-02-11 07:24:00"", ""2026-02-11 07:30:00"", ""2026-02-11 07:36:00""]","[""2026-02-11 07:42:00"", ""2026-02-11 07:48:00"", ""2026-02-11 07:54:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004335,train,13,2026-02-11 07:18:00,2026-02-11 08:00:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211071800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211072400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211073000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211073600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211074200_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211074800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211075400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211080000_12.2_54.2_73.0_135.0.png""]","[""2026-02-11 07:18:00"", ""2026-02-11 07:24:00"", ""2026-02-11 07:30:00"", ""2026-02-11 07:36:00"", ""2026-02-11 07:42:00""]","[""2026-02-11 07:48:00"", ""2026-02-11 07:54:00"", ""2026-02-11 08:00:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004336,train,13,2026-02-11 07:24:00,2026-02-11 08:06:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211072400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211073000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211073600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211074200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211074800_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211075400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211080000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211080600_12.2_54.2_73.0_135.0.png""]","[""2026-02-11 07:24:00"", ""2026-02-11 07:30:00"", ""2026-02-11 07:36:00"", ""2026-02-11 07:42:00"", ""2026-02-11 07:48:00""]","[""2026-02-11 07:54:00"", ""2026-02-11 08:00:00"", ""2026-02-11 08:06:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004337,train,13,2026-02-11 07:30:00,2026-02-11 08:12:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211073000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211073600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211074200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211074800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211075400_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211080000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211080600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211081200_12.2_54.2_73.0_135.0.png""]","[""2026-02-11 07:30:00"", ""2026-02-11 07:36:00"", ""2026-02-11 07:42:00"", ""2026-02-11 07:48:00"", ""2026-02-11 07:54:00""]","[""2026-02-11 08:00:00"", ""2026-02-11 08:06:00"", ""2026-02-11 08:12:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004338,train,13,2026-02-11 07:36:00,2026-02-11 08:18:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211073600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211074200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211074800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211075400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211080000_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211080600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211081200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211081800_12.2_54.2_73.0_135.0.png""]","[""2026-02-11 07:36:00"", ""2026-02-11 07:42:00"", ""2026-02-11 07:48:00"", ""2026-02-11 07:54:00"", ""2026-02-11 08:00:00""]","[""2026-02-11 08:06:00"", ""2026-02-11 08:12:00"", ""2026-02-11 08:18:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004339,train,13,2026-02-11 07:42:00,2026-02-11 08:24:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211074200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211074800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211075400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211080000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211080600_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211081200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211081800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211082400_12.2_54.2_73.0_135.0.png""]","[""2026-02-11 07:42:00"", ""2026-02-11 07:48:00"", ""2026-02-11 07:54:00"", ""2026-02-11 08:00:00"", ""2026-02-11 08:06:00""]","[""2026-02-11 08:12:00"", ""2026-02-11 08:18:00"", ""2026-02-11 08:24:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004340,train,13,2026-02-11 07:48:00,2026-02-11 08:30:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211074800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211075400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211080000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211080600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211081200_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211081800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211082400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211083000_12.2_54.2_73.0_135.0.png""]","[""2026-02-11 07:48:00"", ""2026-02-11 07:54:00"", ""2026-02-11 08:00:00"", ""2026-02-11 08:06:00"", ""2026-02-11 08:12:00""]","[""2026-02-11 08:18:00"", ""2026-02-11 08:24:00"", ""2026-02-11 08:30:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004341,train,13,2026-02-11 07:54:00,2026-02-11 08:36:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211075400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211080000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211080600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211081200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211081800_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211082400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211083000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211083600_12.2_54.2_73.0_135.0.png""]","[""2026-02-11 07:54:00"", ""2026-02-11 08:00:00"", ""2026-02-11 08:06:00"", ""2026-02-11 08:12:00"", ""2026-02-11 08:18:00""]","[""2026-02-11 08:24:00"", ""2026-02-11 08:30:00"", ""2026-02-11 08:36:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004342,train,13,2026-02-11 08:00:00,2026-02-11 08:42:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211080000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211080600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211081200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211081800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211082400_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211083000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211083600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211084200_12.2_54.2_73.0_135.0.png""]","[""2026-02-11 08:00:00"", ""2026-02-11 08:06:00"", ""2026-02-11 08:12:00"", ""2026-02-11 08:18:00"", ""2026-02-11 08:24:00""]","[""2026-02-11 08:30:00"", ""2026-02-11 08:36:00"", ""2026-02-11 08:42:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004343,train,13,2026-02-11 08:06:00,2026-02-11 08:48:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211080600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211081200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211081800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211082400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211083000_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211083600_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211084200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211084800_12.2_54.2_73.0_135.0.png""]","[""2026-02-11 08:06:00"", ""2026-02-11 08:12:00"", ""2026-02-11 08:18:00"", ""2026-02-11 08:24:00"", ""2026-02-11 08:30:00""]","[""2026-02-11 08:36:00"", ""2026-02-11 08:42:00"", ""2026-02-11 08:48:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
S004344,train,13,2026-02-11 08:12:00,2026-02-11 08:54:00,"[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211081200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211081800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211082400_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211083000_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211083600_12.2_54.2_73.0_135.0.png""]","[""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211084200_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211084800_12.2_54.2_73.0_135.0.png"", ""Z_RADA_C_BABJ_P_ACHN_CREF000_20260211085400_12.2_54.2_73.0_135.0.png""]","[""2026-02-11 08:12:00"", ""2026-02-11 08:18:00"", ""2026-02-11 08:24:00"", ""2026-02-11 08:30:00"", ""2026-02-11 08:36:00""]","[""2026-02-11 08:42:00"", ""2026-02-11 08:48:00"", ""2026-02-11 08:54:00""]",BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
